LOW,HIGH,t1_desi>10_COUNT,t1_desi<10_COUNT,t1_boss_COUNT,t1_boss<10_COUNT,t1_others_COUNT,t1_others <10_COUNT,t5_33m>10_COUNT,t5_33m<10_COUNT,t6_17m>10_COUNT,t6_17m<10_COUNT,t6_220m>10_COUNT,t6_220m<10_COUNT
0.007735601230958761,0.007977338769426221,0.0,2.582880063204595E-4,0.0,0.0,0.0,0.0,0.0,0.5421034852297083,0.0,0.03306493619237781,0.0,0.03022796815598797
0.007977338769426223,0.008226630605970793,0.0,1.3674070922847854E-4,0.013157894736842105,0.01775147928994083,0.0,0.0,0.0,0.56606443947442,0.0,0.035314842144862114,1.7476406850751484E-4,0.03285403944736598
0.008226630605970791,0.008483712812407378,0.0,2.127077699109666E-4,0.0,0.0,0.0,0.0,0.0,0.5853892927033828,0.0,0.03908397719709466,8.738203425375742E-5,0.03623845919489224
0.008483712812407378,0.00874882883779511,0.0,3.190616548664499E-4,0.0,0.0,0.0,0.0,0.0,0.6073496179293636,0.0,0.04210434933587985,2.6214610276127225E-4,0.03983481912230273
0.00874882883779511,0.009022229738976206,0.0,3.798353034124404E-4,0.0,0.005917159763313609,0.0,0.0,0.0,0.6268084288509925,0.0,0.04537069190033857,8.738203425375742E-5,0.04334176678632456
0.009022229738976206,0.009304174418319213,0.0,3.342550670029475E-4,0.0,0.0,0.0016722408026755853,0.0,0.0,0.6511188379461373,0.0,0.04970772925890558,0.0,0.04739512272661041
0.009304174418319213,0.009594929868891688,0.0,3.038682427299523E-4,0.0,0.0,0.0,0.0,0.0,0.6727093234554096,0.0,0.053418988916862,8.738203425375742E-5,0.05150146371186732
0.009594929868891688,0.009894771427294554,0.0,4.4060895195843086E-4,0.0,0.0,0.0,0.0,0.0,0.6919963190755755,0.0,0.05777049512399803,1.7476406850751484E-4,0.055776694527969475
0.009894771427294554,0.010203983034397509,0.0,4.102221276854356E-4,0.013157894736842105,0.0,0.0,0.0,0.0,0.7125151430435188,0.0,0.0626501143039037,2.6214610276127225E-4,0.059866477686672935
0.010203983034397509,0.010522857504222431,0.0,5.16576012640919E-4,0.0,0.005917159763313609,0.0,0.0,0.0,0.7331999580654179,0.0,0.06711375408744973,8.738203425375742E-5,0.06431722146424171
0.010522857504222431,0.010851696801229382,0.0,3.95028715548938E-4,0.0,0.005917159763313609,0.0,0.0,0.0,0.7518637592023111,0.0,0.07111800792892901,0.0,0.06865868358655769
0.010851696801229382,0.0111908123262678,0.0,7.596706068248808E-4,0.013157894736842105,0.0,0.0,0.0,0.0,0.7711216335849409,0.0,0.0768006482044159,3.495281370150297E-4,0.07370882068536155
